0     | 4997
1     | 738
2     | 2236
3     | 4175
4     | 3580
5     | 3001
6     | 1135
7     | 3879
8     | 3312
9     | 1661
10    | 3506
11    | 3995
12    | 4987
13    | 4592
14    | 328
15    | 1225
16    | 842
17    | 2225
18    | 2789
19    | 2504
20    | 1313
21    | 2536
22    | 961
23    | 2102
24    | 1378
25    | 2651
26    | 1495
27    | 4708
28    | 2300
29    | 2271
30    | 2339
31    | 1511
32    | 1360
33    | 4614
34    | 290
35    | 1604
36    | 983
37    | 4321
38    | 4260
39    | 4207
40    | 2264
41    | 3882
42    | 972
43    | 2927
44    | 165
45    | 4465
46    | 816
47    | 3650
48    | 653
49    | 2689
50    | 4835
51    | 4184
52    | 1053
53    | 4478
54    | 3536
55    | 3702
56    | 1551
57    | 2334
58    | 3490
59    | 1402
60    | 3044
61    | 1185
62    | 3318
63    | 126
64    | 1077
65    | 3686
66    | 3794
67    | 4115
68    | 413
69    | 1531
70    | 4583
71    | 1627
72    | 2491
73    | 3896
74    | 1257
75    | 2131
76    | 92
77    | 4617
78    | 2367
79    | 3075
80    | 749
81    | 1830
82    | 1174
83    | 3924
84    | 1453
85    | 465
86    | 2904
87    | 3037
88    | 3121
89    | 476
90    | 3650
91    | 937
92    | 4458
93    | 4100
94    | 4987
95    | 4328
96    | 1801
97    | 2990
98    | 4303
99    | 4153
100   | 4842
101   | 4228
102   | 4684
103   | 489
104   | 54
105   | 1115
106   | 2053
107   | 4986
108   | 3842
109   | 1205
110   | 1009
111   | 251
112   | 1677
113   | 3246
114   | 352
115   | 104
116   | 703
117   | 4021
118   | 1356
119   | 2814
120   | 469
121   | 2009
122   | 4810
123   | 4421
124   | 3954
125   | 4125
126   | 188
127   | 2754
128   | 111
129   | 4505
130   | 1839
131   | 1864
132   | 3250
133   | 551
134   | 4495
135   | 1595
136   | 1628
137   | 263
138   | 4043
139   | 208
140   | 3581
141   | 4999
142   | 1779
143   | 3068
144   | 3186
145   | 2507
146   | 3326
147   | 3320
148   | 4014
149   | 2813
150   | 1112
151   | 1150
152   | 1783
153   | 4585
154   | 1176
155   | 2674
156   | 1343
157   | 375
158   | 3623
159   | 1896
160   | 3420
161   | 4197
162   | 4308
163   | 54
164   | 2977
165   | 1624
166   | 3285
167   | 2349
168   | 2562
169   | 664
170   | 696
171   | 1826
172   | 639
173   | 2550
174   | 3760
175   | 4643
176   | 2456
177   | 1794
178   | 443
179   | 3248
180   | 2927
181   | 917
182   | 4048
183   | 1120
184   | 4066
185   | 1391
186   | 4342
187   | 3581
188   | 3031
189   | 1006
190   | 3303
191   | 125
192   | 931
193   | 981
194   | 4267
195   | 366
196   | 3323
197   | 2980
198   | 3529
199   | 2589
200   | 4572
201   | 4330
202   | 2048
203   | 2538
204   | 2613
205   | 4843
206   | 2596
207   | 844
208   | 4594
209   | 1831
210   | 3565
211   | 77
212   | 2844
213   | 738
214   | 1649
215   | 3393
216   | 2499
217   | 4497
218   | 2873
219   | 2512
220   | 45
221   | 3719
222   | 4576
223   | 3302
224   | 2648
225   | 3092
226   | 2392
227   | 3876
228   | 52
229   | 4663
230   | 103
231   | 4812
232   | 3293
233   | 2376
234   | 807
235   | 3894
236   | 748
237   | 4509
238   | 2708
239   | 442
240   | 740
241   | 4430
242   | 1622
243   | 1537
244   | 2666
245   | 871
246   | 4174
247   | 4581
248   | 2173
249   | 2842
250   | 516
251   | 4817
252   | 3061
253   | 3006
254   | 2879
255   | 1622
256   | 4865
257   | 4904
258   | 1935
259   | 1564
260   | 3976
261   | 2780
262   | 2716
263   | 2529
264   | 2233
265   | 4984
266   | 4209
267   | 1609
268   | 3334
269   | 2813
270   | 3866
271   | 1346
272   | 1675
273   | 43
274   | 907
275   | 2618
276   | 1837
277   | 4976
278   | 179
279   | 2727
280   | 2421
281   | 1165
282   | 1621
283   | 27
284   | 4099
285   | 405
286   | 407
287   | 1827
288   | 2344
289   | 731
290   | 707
291   | 10
292   | 2204
293   | 3919
294   | 955
295   | 166
296   | 4413
297   | 2108
298   | 1969
299   | 3647
300   | 2641
301   | 737
302   | 3829
303   | 1471
304   | 1867
305   | 2274
306   | 4207
307   | 1947
308   | 1785
309   | 3482
310   | 4716
311   | 1756
312   | 278
313   | 3711
314   | 4374
315   | 2314
316   | 4139
317   | 563
318   | 4756
319   | 4166
320   | 4153
321   | 2738
322   | 3233
323   | 2506
324   | 4410
325   | 477
326   | 4464
327   | 4336
328   | 4869
329   | 3681
330   | 269
331   | 2092
332   | 4079
333   | 4716
334   | 1142
335   | 1918
336   | 1599
337   | 4287
338   | 2784
339   | 3024
340   | 2354
341   | 353
342   | 998
343   | 1704
344   | 2077
345   | 1445
346   | 1932
347   | 4834
348   | 3890
349   | 697
350   | 4595
351   | 678
352   | 4433
353   | 4481
354   | 1373
355   | 4985
356   | 4479
357   | 1145
358   | 71
359   | 723
360   | 3140
361   | 4900
362   | 607
363   | 4540
364   | 3086
365   | 4699
366   | 3730
367   | 1139
368   | 1835
369   | 1637
370   | 4616
371   | 3885
372   | 588
373   | 4983
374   | 2220
375   | 3318
376   | 3638
377   | 2281
378   | 1627
379   | 1672
380   | 4530
381   | 3709
382   | 4598
383   | 3749
384   | 3163
385   | 2604
386   | 1339
387   | 4530
388   | 3519
389   | 959
390   | 653
391   | 2322
392   | 2567
393   | 3959
394   | 2803
395   | 3467
396   | 1129
397   | 3761
398   | 2934
399   | 4778
400   | 3645
401   | 4298
402   | 3604
403   | 390
404   | 1548
405   | 4570
406   | 4554
407   | 3443
408   | 1828
409   | 3072
410   | 3287
411   | 3798
412   | 664
413   | 4570
414   | 4307
415   | 3160
416   | 108
417   | 2823
418   | 3366
419   | 1353
420   | 2838
421   | 2452
422   | 4469
423   | 1546
424   | 3625
425   | 287
426   | 167
427   | 4582
428   | 3355
429   | 3555
430   | 3862
431   | 3542
432   | 3878
433   | 4696
434   | 3560
435   | 4704
436   | 2548
437   | 1606
438   | 709
439   | 715
440   | 1483
441   | 1774
442   | 4691
443   | 3858
444   | 136
445   | 2773
446   | 3414
447   | 3010
448   | 2280
449   | 4062
450   | 2371
451   | 242
452   | 57
453   | 4475
454   | 4347
455   | 3142
456   | 4479
457   | 4152
458   | 3805
459   | 1800
460   | 4146
461   | 4556
462   | 4436
463   | 524
464   | 4061
465   | 4412
466   | 1112
467   | 4157
468   | 3897
469   | 3734
470   | 1952
471   | 4337
472   | 992
473   | 1903
474   | 4917
475   | 4559
476   | 110
477   | 2937
478   | 4209
479   | 4824
480   | 1058
481   | 1877
482   | 3838
483   | 1825
484   | 4770
485   | 2129
486   | 3412
487   | 3275
488   | 1108
489   | 2838
490   | 458
491   | 2149
492   | 3769
493   | 2144
494   | 3334
495   | 3311
496   | 3771
497   | 131
498   | 2327
499   | 2195
500   | 4000
501   | 3198
502   | 4351
503   | 1690
504   | 2423
505   | 1231
506   | 3335
507   | 3721
508   | 3126
509   | 123
510   | 3170
511   | 4190
512   | 3646
513   | 4624
514   | 411
515   | 1826
516   | 3702
517   | 1249
518   | 2827
519   | 3069
520   | 4653
521   | 1845
522   | 4474
523   | 3649
524   | 2940
525   | 188
526   | 4039
527   | 140
528   | 4943
529   | 3247
530   | 4602
531   | 2405
532   | 3659
533   | 539
534   | 3887
535   | 1850
536   | 2891
537   | 1417
538   | 149
539   | 4564
540   | 1845
541   | 2486
542   | 1996
543   | 1816
544   | 4721
545   | 2434
546   | 4942
547   | 3506
548   | 2170
549   | 3055
550   | 1492
551   | 200
552   | 93
553   | 3880
554   | 4657
555   | 1768
556   | 2670
557   | 2347
558   | 4955
559   | 3543
560   | 2410
561   | 2381
562   | 2397
563   | 3279
564   | 3399
565   | 4232
566   | 2258
567   | 236
568   | 64
569   | 4587
570   | 4477
571   | 4540
572   | 4989
573   | 398
574   | 492
575   | 289
576   | 4175
577   | 1769
578   | 1130
579   | 1612
580   | 3808
581   | 2008
582   | 3827
583   | 3471
584   | 1737
585   | 4357
586   | 1738
587   | 1966
588   | 4189
589   | 2106
590   | 231
591   | 2091
592   | 2267
593   | 3065
594   | 4460
595   | 1062
596   | 929
597   | 1746
598   | 2790
599   | 2693
600   | 4443
601   | 1784
602   | 4777
603   | 4533
604   | 3867
605   | 4672
606   | 4844
607   | 4845
608   | 51
609   | 3719
610   | 620
611   | 4924
612   | 134
613   | 4639
614   | 733
615   | 1791
616   | 860
617   | 3734
618   | 1410
619   | 1352
620   | 2796
621   | 244
622   | 285
623   | 1525
624   | 116
625   | 54
626   | 3139
627   | 3732
628   | 139
629   | 316
630   | 1623
631   | 1233
632   | 3888
633   | 1075
634   | 1014
635   | 4180
636   | 2388
637   | 1783
638   | 3154
639   | 786
640   | 2170
641   | 1817
642   | 392
643   | 438
644   | 126
645   | 369
646   | 3637
647   | 4907
648   | 1227
649   | 17
650   | 3109
