0     | 157
1     | 101
2     | 127
3     | 51
4     | 130
5     | 68
6     | 106
7     | 67
8     | 41
9     | 176
10    | 136
11    | 113
12    | 24
13    | 120
14    | 196
15    | 91
16    | 152
17    | 96
18    | 131
19    | 5
20    | 197
21    | 2
22    | 66
23    | 184
24    | 90
25    | 30
26    | 91
27    | 81
28    | 73
29    | 95
30    | 193
31    | 138
32    | 152
33    | 188
34    | 163
35    | 183
36    | 87
37    | 96
38    | 86
39    | 158
40    | 126
41    | 135
42    | 122
43    | 164
44    | 92
45    | 133
46    | 134
47    | 168
48    | 178
49    | 28
50    | 24
51    | 119
52    | 53
53    | 193
54    | 5
55    | 147
56    | 146
57    | 44
58    | 182
59    | 184
60    | 165
61    | 75
62    | 35
63    | 109
64    | 162
65    | 178
66    | 18
67    | 179
68    | 60
69    | 192
70    | 96
71    | 150
72    | 75
73    | 177
74    | 128
75    | 188
76    | 104
77    | 76
78    | 33
79    | 182
80    | 189
81    | 0
82    | 57
83    | 59
84    | 31
85    | 0
86    | 120
87    | 67
88    | 165
89    | 199
90    | 167
91    | 103
92    | 51
93    | 2
94    | 63
95    | 179
96    | 31
97    | 145
98    | 38
99    | 164
100   | 180
101   | 2
102   | 13
103   | 12
104   | 28
105   | 186
106   | 149
107   | 183
108   | 161
109   | 176
110   | 7
111   | 65
112   | 36
113   | 120
114   | 178
115   | 14
116   | 55
117   | 113
118   | 167
119   | 45
120   | 6
121   | 76
122   | 73
123   | 58
124   | 119
125   | 153
126   | 33
127   | 54
128   | 130
129   | 144
130   | 45
131   | 14
132   | 4
133   | 40
134   | 192
135   | 37
136   | 110
137   | 31
138   | 29
139   | 127
140   | 50
141   | 135
142   | 141
143   | 179
144   | 69
145   | 113
146   | 128
147   | 139
148   | 72
149   | 49
150   | 184
151   | 131
152   | 153
153   | 118
154   | 57
155   | 20
156   | 70
157   | 36
158   | 84
159   | 172
160   | 89
161   | 112
162   | 99
163   | 68
164   | 199
165   | 167
166   | 55
167   | 174
168   | 35
169   | 131
170   | 180
171   | 184
172   | 136
173   | 20
174   | 31
175   | 137
176   | 51
177   | 143
178   | 102
179   | 87
180   | 134
181   | 5
182   | 125
183   | 115
184   | 49
185   | 170
186   | 121
187   | 18
188   | 76
189   | 103
190   | 173
191   | 152
192   | 47
193   | 159
194   | 146
195   | 67
196   | 162
197   | 60
198   | 4
199   | 145
200   | 104
201   | 187
202   | 159
203   | 151
204   | 94
205   | 50
206   | 0
207   | 32
208   | 2
209   | 36
210   | 40
211   | 158
212   | 15
213   | 63
214   | 75
215   | 160
216   | 132
217   | 19
218   | 199
219   | 103
220   | 100
221   | 70
222   | 104
223   | 95
224   | 88
225   | 0
226   | 88
227   | 191
228   | 48
229   | 41
230   | 20
231   | 172
232   | 162
233   | 90
234   | 9
235   | 112
236   | 9
237   | 159
238   | 77
239   | 179
240   | 126
241   | 110
242   | 35
243   | 35
244   | 108
245   | 76
246   | 30
247   | 62
248   | 93
249   | 149
250   | 118
251   | 169
252   | 186
253   | 117
254   | 121
255   | 179
256   | 32
257   | 104
258   | 88
259   | 67
260   | 94
261   | 187
262   | 98
263   | 58
264   | 131
265   | 133
266   | 47
267   | 111
268   | 172
269   | 45
270   | 26
271   | 46
272   | 163
273   | 177
274   | 42
275   | 124
276   | 123
277   | 104
278   | 42
279   | 121
280   | 88
281   | 45
282   | 123
283   | 170
284   | 164
285   | 0
286   | 179
287   | 1
288   | 99
289   | 2
290   | 47
291   | 36
292   | 96
293   | 70
294   | 44
295   | 23
296   | 88
297   | 143
298   | 35
299   | 143
300   | 140
301   | 193
302   | 51
303   | 85
304   | 149
305   | 176
306   | 177
307   | 186
308   | 8
309   | 119
310   | 82
311   | 125
312   | 81
313   | 46
314   | 33
315   | 110
316   | 67
317   | 139
318   | 99
319   | 118
320   | 53
321   | 3
322   | 119
323   | 38
324   | 17
325   | 69
326   | 132
327   | 32
328   | 6
329   | 84
330   | 35
331   | 173
332   | 37
333   | 143
334   | 12
335   | 68
336   | 16
337   | 175
338   | 156
339   | 44
340   | 54
341   | 12
342   | 35
343   | 102
344   | 180
345   | 156
346   | 60
347   | 66
348   | 125
349   | 129
350   | 29
351   | 173
352   | 154
353   | 30
354   | 190
355   | 132
356   | 29
357   | 14
358   | 15
359   | 135
360   | 15
361   | 177
362   | 90
363   | 157
364   | 26
365   | 75
366   | 96
367   | 135
368   | 80
369   | 147
370   | 16
371   | 44
372   | 106
373   | 141
374   | 1
375   | 41
376   | 61
377   | 20
378   | 16
379   | 42
380   | 126
381   | 152
382   | 53
383   | 82
384   | 142
385   | 55
386   | 0
387   | 179
388   | 57
389   | 140
390   | 89
391   | 106
392   | 105
393   | 25
394   | 109
395   | 90
396   | 71
397   | 49
398   | 108
399   | 107
400   | 9
401   | 111
402   | 0
403   | 15
404   | 31
405   | 109
406   | 64
407   | 17
408   | 32
409   | 130
410   | 170
411   | 10
412   | 129
413   | 34
414   | 7
415   | 161
416   | 29
417   | 43
418   | 127
419   | 182
420   | 65
421   | 138
422   | 126
423   | 140
424   | 54
425   | 120
426   | 159
427   | 177
428   | 17
429   | 141
430   | 124
431   | 187
432   | 7
433   | 15
434   | 96
435   | 40
436   | 154
437   | 79
438   | 91
439   | 194
440   | 129
441   | 56
442   | 45
443   | 109
444   | 123
445   | 5
446   | 78
447   | 198
448   | 124
449   | 77
450   | 73
451   | 178
452   | 112
453   | 70
454   | 137
455   | 89
456   | 20
457   | 59
458   | 172
459   | 61
460   | 116
461   | 59
462   | 148
463   | 51
464   | 127
465   | 16
466   | 116
467   | 156
468   | 46
469   | 192
470   | 144
471   | 80
472   | 20
473   | 28
474   | 125
475   | 8
476   | 120
477   | 27
478   | 31
479   | 14
480   | 69
481   | 114
482   | 1
483   | 163
484   | 18
485   | 10
486   | 79
487   | 13
488   | 173
489   | 174
490   | 16
491   | 123
492   | 11
493   | 87
494   | 48
495   | 71
496   | 51
497   | 54
498   | 17
499   | 71
500   | 184
501   | 5
502   | 1
503   | 159
504   | 173
505   | 58
506   | 102
507   | 70
508   | 186
509   | 9
510   | 54
511   | 43
512   | 101
513   | 125
514   | 172
515   | 109
516   | 84
517   | 115
518   | 84
519   | 36
520   | 95
521   | 28
522   | 56
523   | 15
524   | 123
525   | 68
526   | 187
527   | 11
528   | 120
529   | 139
530   | 138
531   | 164
532   | 12
533   | 80
534   | 115
535   | 27
536   | 184
537   | 85
538   | 69
539   | 172
540   | 144
541   | 179
542   | 183
543   | 187
544   | 136
545   | 27
546   | 196
547   | 59
548   | 194
549   | 117
550   | 116
551   | 139
552   | 116
553   | 49
554   | 47
555   | 77
556   | 47
557   | 64
558   | 130
559   | 123
560   | 42
561   | 117
562   | 131
563   | 160
564   | 20
565   | 158
566   | 185
567   | 113
568   | 89
569   | 161
570   | 53
571   | 78
572   | 28
573   | 13
574   | 101
575   | 17
576   | 114
577   | 94
578   | 71
579   | 66
580   | 175
581   | 148
582   | 19
583   | 68
584   | 18
585   | 89
586   | 169
587   | 112
588   | 147
589   | 149
590   | 9
591   | 12
592   | 78
593   | 48
594   | 177
595   | 175
596   | 31
597   | 67
598   | 81
599   | 75
600   | 52
601   | 99
602   | 18
603   | 16
604   | 58
605   | 171
606   | 61
607   | 193
608   | 176
609   | 69
610   | 145
611   | 165
612   | 72
613   | 132
614   | 140
615   | 197
616   | 68
617   | 145
618   | 42
619   | 149
620   | 117
621   | 41
622   | 43
623   | 0
624   | 62
625   | 63
626   | 79
627   | 180
628   | 55
629   | 131
630   | 109
631   | 167
632   | 13
633   | 14
634   | 193
635   | 173
636   | 47
637   | 9
638   | 91
639   | 199
640   | 4
641   | 25
642   | 156
643   | 42
644   | 184
645   | 169
646   | 188
647   | 129
648   | 78
649   | 109
650   | 175
651   | 191
652   | 126
653   | 94
654   | 190
655   | 109
656   | 119
657   | 158
658   | 121
659   | 148
660   | 136
661   | 2
662   | 138
663   | 64
664   | 161
665   | 39
666   | 53
667   | 186
668   | 7
669   | 194
670   | 155
671   | 104
672   | 132
673   | 160
674   | 110
675   | 114
676   | 36
677   | 63
678   | 119
679   | 116
680   | 195
681   | 7
682   | 195
683   | 123
684   | 197
685   | 113
686   | 92
687   | 38
688   | 190
689   | 130
690   | 196
691   | 35
692   | 191
693   | 83
694   | 140
695   | 98
696   | 154
697   | 65
698   | 98
699   | 130
700   | 29
701   | 76
702   | 73
703   | 190
704   | 186
705   | 134
706   | 66
707   | 84
708   | 175
709   | 74
710   | 57
711   | 66
712   | 169
713   | 158
714   | 74
715   | 197
716   | 108
717   | 158
718   | 138
719   | 111
720   | 61
721   | 166
722   | 98
723   | 100
724   | 24
725   | 12
726   | 198
727   | 82
728   | 117
729   | 64
730   | 36
731   | 186
732   | 85
733   | 121
734   | 24
735   | 159
736   | 131
737   | 70
738   | 125
739   | 98
740   | 78
741   | 141
742   | 45
743   | 71
744   | 187
745   | 19
746   | 177
747   | 64
748   | 127
749   | 105
750   | 52
751   | 36
752   | 65
753   | 31
754   | 73
755   | 100
756   | 86
757   | 96
758   | 6
759   | 154
760   | 199
761   | 153
762   | 152
763   | 38
764   | 101
765   | 183
766   | 13
767   | 54
768   | 100
769   | 76
770   | 177
771   | 161
772   | 5
773   | 134
774   | 176
775   | 168
776   | 93
777   | 140
778   | 3
779   | 9
780   | 35
781   | 182
782   | 69
783   | 162
784   | 175
785   | 56
786   | 197
787   | 159
788   | 118
789   | 66
790   | 46
791   | 48
792   | 42
793   | 7
794   | 81
795   | 145
796   | 118
797   | 128
798   | 140
799   | 199
800   | 87
801   | 157
802   | 140
803   | 172
804   | 94
805   | 39
806   | 6
807   | 16
808   | 83
809   | 149
810   | 4
811   | 68
812   | 11
813   | 40
814   | 11
815   | 195
816   | 65
817   | 61
818   | 104
819   | 0
820   | 123
821   | 103
822   | 27
823   | 110
824   | 123
825   | 87
826   | 171
827   | 160
828   | 70
829   | 89
830   | 49
831   | 78
832   | 58
833   | 164
834   | 17
835   | 120
836   | 120
837   | 45
838   | 3
839   | 122
840   | 129
841   | 16
842   | 144
843   | 189
844   | 12
845   | 61
846   | 176
847   | 93
848   | 125
849   | 43
850   | 8
851   | 180
852   | 138
853   | 164
854   | 16
855   | 154
856   | 151
857   | 116
858   | 3
859   | 103
860   | 33
861   | 38
862   | 56
863   | 151
864   | 47
865   | 125
866   | 93
867   | 145
868   | 181
869   | 197
870   | 67
871   | 164
872   | 122
873   | 52
874   | 92
875   | 95
876   | 130
877   | 176
878   | 41
879   | 35
880   | 190
881   | 157
882   | 104
883   | 6
884   | 78
885   | 35
886   | 51
887   | 151
888   | 24
889   | 58
890   | 4
891   | 49
892   | 66
893   | 75
894   | 148
